RespondentID,Celebrate,Main_dish,Main_dish_other,Main_dish_cooked,Main_dish_cooked_other,Stuffing,Stuffing_other,Cranberry_sauce,Cranberry_sauce_other,Gravy,Side_dishes_brussels,Side_dishes_carrots,Side_dishes_cauliflower,Side_dishes_corn,Side_dishes_cornbread,Side_dishes_fruit_salad,Side_dishes_green_beans,Side_dishes_mac_cheese,Side_dishes_mashed_potatoes,Side_dishes_rolls,Side_dishes_squash,Side_dishes_vegetable_salad,Side_dishes_yams,Side_dishes_other_plz_specify,Side_dishes_other,Pie_apple,Pie_buttermilk,Pie_cherry,Pie_chocolate,Pie_coconut_cream,Pie_key_lime,Pie_peach,Pie_pecan,Pie_pumpkin,Pie_sweet_potato,Pie_none,Pie_other_plz_specify,Pie_other,Desserts_apple_cobbler,Desserts_blondies,Desserts_brownies,Desserts_carrot_cake,Desserts_cheesecake,Desserts_cookies,Desserts_fudge,Desserts_ice_cream,Desserts_peach_cobberl,Desserts_none,Desserts_other_plz_specify,Desserts_other,Pray,Travel,Programs,Kids_table,Hometown_friends,Friendsgiving,Black_friday,Retail,Work_on_black_friday,Live,Age,Gender,Money,USRegion
4337582845,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,13,No,No,Yes,No,,Suburban,45 - 59,Male,"$175,000 to $199,999",Middle Atlantic
4337579733,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 - 59,Male,"$175,000 to $199,999",East South Central
4337577784,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,18,Yes,Yes,No,No,,Rural,45 - 59,Male,Prefer not to answer,South Atlantic
4337571449,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 - 59,Male,"$25,000 to $49,999",
4337569645,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify),depends,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,,Other (please specify),as above,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,30 - 44,Male,Prefer not to answer,Pacific
4337569057,1,Turkey,,Roasted,,None,,None,,Yes,,Carrots,,Corn,,,,,Mashed potatoes,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Urban,45 - 59,Male,"$75,000 to $99,999",Middle Atlantic
4337568074,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,Other (please specify),squash soufflet,Apple,,,Chocolate,,,,,Pumpkin,,,Other (please specify),Lemon mirangue,,,,,,,,,,None,Other (please specify),Pie is dessert,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,Yes,No,Urban,30 - 44,Male,"$25,000 to $49,999",Middle Atlantic
4337553422,1,Tofurkey,,Baked,,Bread-based,,Canned,,No,,,,,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,Pecan,,,,,,,,,,Cheesecake,,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,Yes,No,No,,Urban,18 - 29,Male,"$10,000 to $24,999",West South Central
4337550299,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,Carrots,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,,,Apple,,Cherry,Chocolate,,,,Pecan,Pumpkin,Sweet Potato,,,,,,Brownies,Carrot cake,Cheesecake,Cookies,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,17,Yes,Yes,Yes,No,,Suburban,18 - 29,Male,"$50,000 to $74,999",East North Central
4337545841,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,Brussel sprouts,Carrots,Cauliflower,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,Brownies,Carrot cake,Cheesecake,Cookies,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,18,No,No,No,No,,Suburban,18 - 29,Male,"$100,000 to $124,999",Middle Atlantic
4337540484,1,Tofurkey,,I don't know,,Bread-based,,None,,No,,Carrots,,,,,,,Mashed potatoes,,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,21 or older,No,No,Yes,No,,Suburban,18 - 29,Male,Prefer not to answer,Pacific
4337531521,1,Ham/Pork,,Baked,,Bread-based,,None,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,,,,Other (please specify),Chess,,,,,,,,,,None,,,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,,12,Yes,Yes,No,No,,Suburban,30 - 44,Male,"$75,000 to $99,999",West South Central
4337528775,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,Apple cobbler,,,,,,,Ice cream,Peach cobbler,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,12,Yes,Yes,Yes,No,,Urban,18 - 29,Male,"$0 to $9,999",West South Central
4337523428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 29,Male,"$50,000 to $74,999",West North Central
4337512214,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,Cornbread,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,Sweet Potato,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,12,Yes,Yes,No,No,,Rural,45 - 59,Male,Prefer not to answer,East North Central
4337490067,1,Tofurkey,,Roasted,,None,,None,,Yes,Brussel sprouts,,,,,,,,Mashed potatoes,,Squash,,Yams/sweet potato casserole,,,,,,,,,,,,,None,,,,,,,,,,,,,Other (please specify),chocolate mousse,No,Thanksgiving is local--it will take place in the town I live in,,18,Yes,No,No,No,,Urban,30 - 44,Male,Prefer not to answer,East North Central
4337489617,1,Turkey,,I don't know,,Bread-based,,None,,Yes,,,,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,,,None,,,,,Brownies,,,Cookies,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,Yes,No,Rural,18 - 29,Male,Prefer not to answer,West North Central
4337487759,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,Yes,Yes,Yes,No,,Suburban,18 - 29,Male,"$150,000 to $174,999",West North Central
4337484305,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,Brussel sprouts,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,21 or older,No,No,No,No,,Suburban,30 - 44,Male,"$75,000 to $99,999",South Atlantic
4337475288,1,Turkey,,Baked,,Bread-based,,None,,Yes,,Carrots,,,,,Green beans/green bean casserole,,Mashed potatoes,,,Vegetable salad,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,45 - 59,Male,Prefer not to answer,West North Central
4337468268,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,,,,,,Mashed potatoes,,Squash,Vegetable salad,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,10 or younger,Yes,Yes,No,No,,Urban,18 - 29,Male,"$75,000 to $99,999",Mountain
4337467677,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,Cauliflower,,,,,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,Yes,No,No,,Urban,30 - 44,Female,"$75,000 to $99,999",Pacific
4337462650,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 29,Male,Prefer not to answer,Pacific
4337448181,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,17,Yes,No,Yes,No,,Suburban,45 - 59,Male,"$175,000 to $199,999",Middle Atlantic
4337442451,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,Chocolate,,,,Pecan,,Sweet Potato,,,,,,,,,,,,,None,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,No,No,No,,Suburban,45 - 59,Male,"$50,000 to $74,999",East South Central
4337441164,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,Cauliflower,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,,,,,,Carrot cake,Cheesecake,,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,No,No,No,,Suburban,30 - 44,Male,"$150,000 to $174,999",Middle Atlantic
4337441070,1,Turkey,,Roasted,,Rice-based,,Homemade,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,Cherry,,Coconut cream,,,Pecan,Pumpkin,,,,,,,,,Cheesecake,Cookies,,,Peach cobbler,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,12,Yes,Yes,Yes,No,,Suburban,30 - 44,Male,"$25,000 to $49,999",Pacific
4337435277,1,Turkey,,Roasted,,Other (please specify),Gluten-Free Bread Based,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,,Squash,,,,,,,,,,,,,Pumpkin,,,,,,,,,,Cookies,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,45 - 59,Male,"$50,000 to $74,999",New England
4337432686,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,Cherry,Chocolate,,,,,,,,,,,,,,Cheesecake,Cookies,Fudge,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,18,No,No,Yes,No,,Suburban,45 - 59,Male,Prefer not to answer,East North Central
4337429102,1,Turkey,,Baked,,Bread-based,,Canned,,No,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,Key lime,,Pecan,,Sweet Potato,,,,,,,,,,,,Peach cobbler,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,Yes,No,No,,Urban,18 - 29,Male,"$0 to $9,999",West North Central
4337423740,1,Roast beef,,Baked,,Bread-based,,None,,Yes,Brussel sprouts,,,Corn,Cornbread,,Green beans/green bean casserole,,,,Squash,,,,,Apple,,Cherry,,,,Peach,,,,,,,Apple cobbler,,,,,,,,Peach cobbler,,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,No,No,Yes,Yes,Urban,45 - 59,Male,"$150,000 to $174,999",East South Central
4337421462,1,Turkey,,Roasted,,Other (please specify),cornbread based-I'm Southern,Homemade,,Yes,Brussel sprouts,,,,,Fruit salad,Green beans/green bean casserole,,,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,,,,,,,,,,Pecan,,Sweet Potato,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,Yes,No,No,,Suburban,30 - 44,Male,"$125,000 to $149,999",West South Central
4337412056,1,Ham/Pork,,Baked,,Bread-based,,Homemade,,Yes,,Carrots,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,Sweet Potato,,,,Apple cobbler,,Brownies,Carrot cake,,Cookies,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Urban,30 - 44,Male,"$25,000 to $49,999",West North Central
4337410886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 - 44,Male,"$10,000 to $24,999",South Atlantic
4337409281,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,Apple cobbler,,,,,,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,Yes,Yes,No,,Rural,30 - 44,Male,"$0 to $9,999",Pacific
4337400534,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,14,No,No,No,No,,Suburban,45 - 59,Male,"$100,000 to $124,999",West South Central
4337395533,1,Other (please specify),A wild game bird which changes every year.,Roasted,,Bread-based,,Homemade,,Yes,,Carrots,Cauliflower,Corn,,,,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,Squash,,,,,Apple,,,,,,,Pecan,,,,,,Apple cobbler,,,Carrot cake,,Cookies,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,Yes,No,No,,Urban,45 - 59,Male,Prefer not to answer,Pacific
4337391263,1,Turkey,,Fried,,Bread-based,,None,,Yes,Brussel sprouts,Carrots,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,Cherry,,,,,Pecan,Pumpkin,,,,,,,Brownies,,,Cookies,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,12,Yes,Yes,Yes,No,,Rural,30 - 44,Male,"$100,000 to $124,999",West South Central
4337390930,1,Turkey,,Baked,,None,,None,,No,,,,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,Cherry,Chocolate,,Key lime,,Pecan,Pumpkin,,,,,,,,Carrot cake,Cheesecake,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,18,No,No,Yes,No,,Rural,18 - 29,Male,Prefer not to answer,South Atlantic
4337390728,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,Fudge,,,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,,16,Yes,No,Yes,No,,Rural,30 - 44,Male,"$75,000 to $99,999",East North Central
4337386038,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,,,,,,,,,,,,Pumpkin,,,,,,,,Carrot cake,,Cookies,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,,Urban,18 - 29,Male,"$75,000 to $99,999",South Atlantic
4337384089,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,Sweet Potato,,,,Apple cobbler,,,,Cheesecake,,,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,Yes,Yes,No,,Urban,45 - 59,Male,"$50,000 to $74,999",South Atlantic
4337382350,1,Turkey,,Baked,,Bread-based,,None,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,,,,Chocolate,,,,Pecan,Pumpkin,,,,,,,Brownies,,,Cookies,,,,,,,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,16,Yes,Yes,No,No,,Urban,18 - 29,Male,"$150,000 to $174,999",South Atlantic
4337380720,1,Other (please specify),Prime Rib,Other (please specify),Barbeque,None,,None,,No,,,,Corn,,,,,Mashed potatoes,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,Yes,Yes,No,No,,Urban,45 - 59,Male,"$125,000 to $149,999",Pacific
4337369789,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,Blondies,,,Cheesecake,,,,,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,,14,Yes,No,Yes,No,,Urban,45 - 59,Male,"$100,000 to $124,999",East South Central
4337365738,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,Fruit salad,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,,,Apple cobbler,,,,,,,Ice cream,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,No,Yes,No,,Suburban,45 - 59,Male,"$10,000 to $24,999",Pacific
4337360752,1,Turkey,,Roasted,,None,,Homemade,,Yes,Brussel sprouts,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is local--it will take place in the town I live in,,21 or older,Yes,Yes,No,No,,Urban,18 - 29,Male,"$10,000 to $24,999",
4337360389,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,Brussel sprouts,Carrots,,,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,,,,,Brownies,,Cheesecake,Cookies,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,15,No,No,No,No,,Suburban,45 - 59,Male,"$75,000 to $99,999",Middle Atlantic
4337356672,1,Turkey,,Fried,,Bread-based,,Homemade,,Yes,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,Yes,No,,Suburban,45 - 59,Male,"$75,000 to $99,999",West South Central
4337347655,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,,,,Apple,,,Chocolate,,,,,Pumpkin,,,,,,,,,Cheesecake,,,,,,Other (please specify),Pie,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,Yes,No,Yes,No,,Suburban,18 - 29,Female,Prefer not to answer,Middle Atlantic
4337346312,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,No,No,,Rural,30 - 44,Male,"$25,000 to $49,999",East South Central
4337346261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 - 44,Male,"$10,000 to $24,999",
4337343090,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,,,,,,Mashed potatoes,,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,Apple cobbler,,,,,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,11,Yes,Yes,Yes,Yes,Doesn't apply,Suburban,30 - 44,Male,"$10,000 to $24,999",Pacific
4337336787,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,Cauliflower,,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,Chocolate,,,,,Pumpkin,,,,,,,,,,Cookies,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,Yes,Yes,No,,Suburban,18 - 29,Male,"$75,000 to $99,999",South Atlantic
4337336262,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,,,,,,Vegetable salad,,,,,,,,,,,,Pumpkin,,,,,,,,Carrot cake,,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,Yes,Yes,No,No,,Urban,45 - 59,Male,"$10,000 to $24,999",South Atlantic
4337333159,1,Turkey,,Baked,,Bread-based,,None,,Yes,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,Cherry,,,,,Pecan,Pumpkin,,,,,,,,,,Cookies,,,Peach cobbler,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,10 or younger,No,Yes,No,No,,Suburban,30 - 44,Male,Prefer not to answer,West South Central
4337324697,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,Cornbread,,,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,,,,,,,Apple cobbler,,Brownies,,Cheesecake,Cookies,,Ice cream,Peach cobbler,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,Yes,No,No,No,,Suburban,45 - 59,Male,"$50,000 to $74,999",South Atlantic
4337323392,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,Chocolate,,,,,Pumpkin,,,,,Apple cobbler,,,,,Cookies,Fudge,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,21 or older,No,No,No,No,,Rural,18 - 29,Male,"$25,000 to $49,999",Middle Atlantic
4337319123,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Suburban,45 - 59,Male,"$175,000 to $199,999",New England
4337318895,1,Turkey,,Roasted,,Bread-based,,None,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,,,,,,,,,,,,,None,Other (please specify),We serve pine nut cake not pie,,,,,,,,,,,Other (please specify),pine nut cake ,No,Thanksgiving is happening at my home--I won't travel at all,,14,Yes,No,No,No,,Suburban,30 - 44,Male,"$200,000 and up",South Atlantic
4337311256,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,Carrots,,Corn,,Fruit salad,Green beans/green bean casserole,,,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,Cherry,,,,,Pecan,Pumpkin,,,,,Apple cobbler,,,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,14,Yes,No,No,No,,Suburban,45 - 59,Male,"$100,000 to $124,999",East North Central
4337310361,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,,Other (please specify),Pumpkin pie.,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,No,No,,Suburban,18 - 29,Male,"$10,000 to $24,999",West North Central
